ID,URL,店舗名,カテゴリ,地域,お一人様予算,住所,電話番号,営業時間,クレジットカード,定休日,URL (Google map),lat,lng,Blog 1 (title),Blog 1 (URL),Blog 2 (title),Blog 2 (URL),Blog 3 (title),Blog 3 (URL),Blog 4 (title),Blog 4 (URL),ウェブサイト,,
137,http://www.bangmeshi.com/shop/unagi-nakamura/,うなぎ中村,和食,Phrom Phong,普通,"1/12 Soi 39, Sukhumvit Rd.","02-258-9762, 089-929-7194","11:30-14:00, 17:30-22:00 (L.O.21:30), 土日祝 11:30- 15:00 (L.O.14:30), 17:00-21:30 (L.O.21:00) ",VISA / MASTER / JCB,月,https://goo.gl/maps/h5KGiBLhNYw,13.7309465,100.5683538,「うなぎ中村」で半年に一度の贅沢ごはん@プロンポン | BANGKOK GIRLS NOTE,https://www.bangkok-pukuko.com/entry/unaginakamura,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
138,http://www.bangmeshi.com/shop/suehiro/,すえひろ,居酒屋,Chong Nonsi,普通,"149/27-28 Pornphiwat Bldg., Soi Narathiwat Rachanakarin 1, Surawong Rd. ","02-233-0565~6, 098-830-7283 "," 11:30-14:00, 17:30-22:30(L.O.22:00) ",VISA /MASTER /JCB,土,https://goo.gl/maps/cDKJ74M87rw,13.7282885,100.5267396,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
139,http://www.bangmeshi.com/shop/takeichi/,麺屋 たけいち (K-Village),ラーメン,Phrom Phong,普通,"2F K-Village, Soi 26 Sukhumvit Rd.",02-259-9300,11:00-23:00(L.O.22:00),JCB,なし,https://goo.gl/maps/f3q6A8kJDLU2,13.7203514,100.566909,バンコク　Kヴィレッジの【濃厚鶏そば　麵屋たけいち】へ行ってきた！ | バンコクに一生住む？,https://bkk-issyou.net/menya-takeichi,,,,,,,"<a href=""""http://noukou-torisoba.com"""" target=""""_blank"""" rel=""""nofollow"""">http://noukou-torisoba.com</a>",,
140,http://www.bangmeshi.com/shop/irori-juban/,囲炉裏十番,ダイニング,Thong Lo,高め,"36/1 Soi 49/6 (Soi Prompak), Sukhumvit Rd. ","02-392-0489,063-189-2440",17:30-23:30(L.O.23:00),VISA/ MASTER/ DINERS/ JCB,日,https://goo.gl/maps/WT9t9gUy3TT2,13.7382693,100.5773754,【和】　囲炉裏十番 IRORI JUBAN　at　Sukhumvit Soi 49/6 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52133531.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
141,http://www.bangmeshi.com/shop/kirabi/,焼き肉 燦,焼肉,Thong Lo,高め,"46/1 Soi 51, Sukhumvit Rd.",トンロー本店：093-434-1717　ソイ23店：080-5-129-129,"共通：月-金18:00-1:00 (L.O. 24:00), 土17:00-1:00 (L.O.24:00), 日祝17:00-23:00 ( L.O.22:30)",VISA/ MASTER/ JCB,なし,https://goo.gl/maps/NXQc7MSrLcn,13.7268534,100.5764503,【肉】　Yakiniku Kirabi　～燦～　at Sukhumvti Soi51 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52139385.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
142,http://www.bangmeshi.com/shop/ramen-ajisai/,らーめん味彩（アソーク）,ラーメン,Asok,普通,4/7 Soi 23 Sukhumvit Rd.,02-661-6372,"11:30-15:00 (L.O.14:30), 18:00-2:00 (L.O.1:30) 土日11:30-2:00 (L.O.1:30) ",,なし,https://goo.gl/maps/dG5SaMSQKht,13.7268532,100.5689398,【らーめん味彩】（アソーク/ラーメン）に行ってきた！ | バンコクに一生住む？,https://bkk-issyou.net/ramenajisai,【麺】　ラーメン屋飲みしてきました　ラーメン味彩　at　Sukhumvit Soi 23 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52238999.html,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
143,,らーめん味彩（トンロー）,ラーメン,Thong Lo,普通,"125/1 ซอย สุขุมวิท 55 Khwaeng Khlong Tan Nuea, Khet Watthana, Krung Thep Maha Nakhon 10110",,,,,https://goo.gl/maps/ioRsN2BtJRx,13.7268529,100.5689398,,,,,,,,,,,
144,http://www.bangmeshi.com/shop/mitsumori/,みつもり,和食,Asok,普通,"47/1 Soi 23, Sukhumvit Rd. ","02-640-8283, 089-209-9818 (日本語)"," 毎日 11:30-14:30 (L.O. 14:00) , 月-土 17:00-23:00 (L.O. 22:00) , 日祝 17:00-22:00 (L.O. 21:00)",VISA / Master / Amex / JCB,なし,https://goo.gl/maps/zwu4oXRiv132,13.7410408,100.5610021,【蕎麦と地鶏】みつもり @アソーク | 子連れで海外生活@タイでマイペンライ,https://kyon-thai.com/archives/13400223.html,【和】　個室あり！16名までOK　みつもり　at　スクムウィットSoi23 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51887826.html,,,,,"<a href=""""http://www.mitsumori-bkk.com"""" target=""""_blank"""" rel=""""nofollow"""">http://www.mitsumori-bkk.com</a>",,
145,http://www.bangmeshi.com/shop/nanpu/,喃風 (Nihonmachi),和食,Phrom Phong,普通,"1F Nihonmachi, Soi 26, Sukhumvit Rd.",02-258-7919,"月-金 17:00-23:00 (L.O.23:00), 土-日 11:30-14:30 (L.O.14:30), 17:30-22:00 (L.O.22:00)",MASTER / VISA / JCB,なし,https://goo.gl/maps/hut6vrhJKax,13.7203723,100.5681664,【B級グルメ】　どろ焼き　喃風　at　日本街　(スクムウィットSoi26) | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51680746.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
146,http://www.bangmeshi.com/shop/naruto/,北海道旭川らーめん なると,ラーメン,Phrom Phong,手軽,"Soi 24-26, Sukhumvit Rd.",02-661-4837,月-金18:00-3:00（L.O.2:30） 土日11:00-3:00（L.O.2:30）,VISA/ MASTER/ JCB,なし,https://goo.gl/maps/vyFJyzNManF2,13.7295932,100.5678257,プロンポンにあるラーメン屋【北海道旭川らーめん なると　NARUTO】でつけ麺を食べてきた！ | バンコクに一生住む？,https://bkk-issyou.net/naruto,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
147,http://www.bangmeshi.com/shop/ishimoto/,串匠 いし本,会席料理,Silom,高め,"2F 62/5-6, Silom Rd.","02-632-9989(日本語), 097-239-0808",17:00-23:00(L.O.22:30),Visa / Master / JCB,なし,https://goo.gl/maps/CRDLWZp1H5Q2,13.728746,100.5317763,タニヤにある【串匠　いし本】で食べられるランチ限定の「とんてき」はぜひおすすめしたい！ | バンコクに一生住む？,https://bkk-issyou.net/ishimoto-tonteki,【串揚げ】　個室あり！　串かつ　いし本　KUSHIKATSU ISHIMOTO　at　タニヤ通り | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52120765.html,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
148,http://www.bangmeshi.com/shop/endo-sushi/,ゑんどう寿司,寿司,Thong Lo,高め,"2F THE TASTE THONGLOR Soi Thog Lo 11, Sukhumvit Rd.",02-712-5211,"11:30-14:00 (L.O.13:30), 17:30-22:30 (L.O.22:00) ",VISA/MASTER/JCB,月（月が祝日の場合,https://goo.gl/maps/kr5FcXKet4T2,13.732615,100.5798229,【寿司ランチ！えんどう、じゃない】ゑんどう寿司(ENDO SUSHI) @トンロー | 子連れで海外生活@タイでマイペンライ,https://kyon-thai.com/archives/17323536.html,【鮨】　大阪からやってきた本格お寿司屋さん　ゑんどう寿司 at トンローSoi11 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52191857.html,,,,,火休み）,"<a href=""""http://www.endo-sushi.com/"""" target=""""_blank"""" rel=""""nofollow"""">http://www.endo-sushi.com/</a>",
149,http://www.bangmeshi.com/shop/hageten/,銀座ハゲ天 (Isetan),和食,Chit Lom,普通,"6F Isetan 4/1-4/2, Ratchadamri Rd.",02-613-1073,11:00-22:00 (L.O.21:30),VISA / MASTER / JCB / DINERS,なし,https://goo.gl/maps/GmjDz8rY7Q42,13.7241258,100.3529095,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
150,http://www.bangmeshi.com/shop/the-local/,THE LOCAL,タイ料理,Asok,普通,"32-32/1 Soi 23, Sukhumvit Rd.","02-664-0664, 02-664-3360~1","11:30-14:30, 17:30-23:30",VISA / MASTER / AMEX / JCB / CITYBANK,なし,https://goo.gl/maps/c5GCgi7JZUF2,13.7406279,100.5614327,アソークにあるタイレストラン【The Local（ローカル）】はおすすめ！トムヤムマティーニも是非！ | バンコクに一生住む？,https://bkk-issyou.net/the-local,【泰】　高級タイ料理　THE LOCAL at Sukhumvit Soi 23 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51951330.html,,,,,"<a href=""""http://www.thelocalthaicuisine.com"""" target=""""_blank"""" rel=""""nofollow"""">http://www.thelocalthaicuisine.com</a>",,
151,http://www.bangmeshi.com/shop/supanniga-eating-room/,Supanniga Eating Room,タイ料理,Thong Lo,普通,160/11 Soi 55 Sukhumvit Rd.,02-714-7508,"11:30-14:30 (L.O.14:15), 17:30-23:00 (L.O.22:15)",VISA / MASTER / JCB,なし,https://goo.gl/maps/QL5vs287tys,13.7406273,100.5461118,【タイ料理レストラン】　Supanniga Eating Room　at　トンローSoi6近く | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52026399.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
152,http://www.bangmeshi.com/shop/prai-raya/,Prai Raya Phuket Cuisine,タイ料理,Nana,普通,"59 Soi 8, Sukhumvit Rd.",02-253-5556,10:30-22:30 (L.O.21:45),Visa / Master / Amex / JCB,なし,https://goo.gl/maps/6P7REJMjdcF2,13.736154,100.5552663,【南タイ料理】　Prai Raya Phuket Cuisine　 at Sukhumvit Soi 8 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52098062.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
153,http://www.bangmeshi.com/shop/baan-khanita/,Baan Khanitha Thai Cuisine,タイ料理,Asok,普通,"36/1 Soi 23, Sukhumvit Rd.","02-258-4181, 02-258-4128",11:00-23:00（L.O.22:30）,VISA/MASTER/AMEX/JCB,なし,https://goo.gl/maps/qnHmL669VXo,13.741334,100.5614286,バンコクの高級タイ料理店バーンカニタ＠ Sukhumvit soi 23 | サクのバンコク生活日記,https://www.saku-bangkok.net/entry/2016/03/24/151300,【タイ料理】　Baan Khanitha Thai Cuisine at　Sukhumvit 23 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51984617.html,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
154,http://www.bangmeshi.com/shop/%e3%81%b5%e3%82%8b%e3%81%95%e3%81%a8/,ふるさと,居酒屋,Phrom Phong,普通,"1F S33 Hotel Soi 33, Sukhumvit Rd.",02-261-4580,17:30-1:00(L.O.24:30),VISA /JCB,日,https://goo.gl/maps/zY7omw9TWR62,13.7347372,100.5652649,【酒】　秩父料理を提供してくれる居酒屋　ふるさと　FURUSATO　at　Sukhumvit Soi 33 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51729782.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
155,http://www.bangmeshi.com/shop/klang-soi/,Klang Soi,タイ料理,Thong Lo,普通,"12 Soi Amon 3, Soi 49/9, Sukhumvit Rd.",02-391-4988,"火-日 11:00-14:30 (L.O.14:00), 17:00-22:00 (L.O.21:00)",MASTER / VISA,月,https://goo.gl/maps/s4UvJEKhj8U2,13.7382081,100.573049,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
156,http://www.bangmeshi.com/shop/sushirin/,鮨凛 SUSHI RIN,寿司,Phrom Phong,高め,"4F RSU TOWER, Soi 31, Sukhumvit Rd.",092-921-5729,"月-金11:30-14:00, 18:00-22:30 土日11:30-14:00, 17:30-22:00",VISA / Master / Amex / JCB,無,https://goo.gl/maps/xeUq3a5quAK2,13.733086,100.5640227,【鮨】 個室もあります　鮨 凛　(SUSHI RIN) at Sukhumvit 31 RSU 4th FL | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52118341.html,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
158,http://www.bangmeshi.com/shop/ruen-mallika/,Ruen Mallika,タイ料理,Asok,普通,"189 Soi 22, Sukhumvit Rd.",02-663-3211,12:00-23:00 (L.O.22:30),JCB,,https://goo.gl/maps/WceFbd9yKL52,13.7266429,100.561661,,,,,,,,,"<a href=""""http://www.ruenmallika.com"""" target=""""_blank"""" rel=""""nofollow"""">http://www.ruenmallika.com</a>",,
159,http://www.bangmeshi.com/shop/misato/,味里,ダイニング,Silom,普通,"1F Charn Isara Tower, 942/39-41 Rama 4 Rd.",02-237-2266,"月-土11:30-14:30 (L.O.14:00), 18:00-22:30 (L.O.22:00)<br />日18:00- 22:00 (L.O.21:30)",VISA / MASTER / JCB,なし,https://goo.gl/maps/qv5xQpg2PVR2,13.7300177,100.531804,タニヤ近くの【味里】で巨大とんかつを食べてきた！ | バンコクに一生住む？,https://bkk-issyou.net/tanihya-misato,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
160,http://www.bangmeshi.com/shop/kikyo-2/,やきとりハウス 桔梗,居酒屋,Silom,普通,"114/6 Soi 4, Silom Rd.",02-234-3044,18:00-23:30 (L.O.23:00),-,日,https://goo.gl/maps/Sw4w9psjJGr,13.7287526,100.5301739,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
161,http://www.bangmeshi.com/shop/ramen-tei/,らあめん亭（プロンポン）,ラーメン,Phrom Phong,普通,"593/23-24 Soi 33/1, Sukhumvit Rd.",(スラウォン本店): 02-235-4326<br />(タニヤ店): 02-234-8082<br />(スクンビット33店): 02-662-0050<br/> (スクンビット39店) 02-662-1273<br />(らあめん亭 プレミアム スクンビット49店): 02-260-7786~7," (スラウォン本店, スクンビット33店): 11:00-(L.O. 24:00)<br />(タニヤ店): 11:00-(L.O. 2:00)<br />(スクンビット39店): 11:00-(L.O. 23:30), 土日祝 (L.O. 22:30)<br />(らあめん亭 プレミアム スクンビット49店): 11:00-23:00(L.O. 22:30)",(らあめん亭 プレミアム  スクンビット49店):  VISA/ MASTER ( 1000฿ 以上),なし,https://goo.gl/maps/zvUBp3dWR8p,13.7330858,100.5574566,,,,,,,,,"<a href=""""http://ramentei-bkk.com/"""" target=""""_blank"""" rel=""""nofollow"""">http://ramentei-bkk.com/</a>",,
162,,らあめん亭（タニヤ）,ラーメン,Silom,普通,23/8-9 Thaniya Rd,,,,,https://goo.gl/maps/ZEEERrWfPkR2,13.7297623,100.5289323,,,,,,,,,,,
163,,らぁめん亭 プレミアム,ラーメン,Thong Lo,普通,"46,46/14 Soi 49, Sukhumvit Rd. ",,,,,https://goo.gl/maps/8mSznfdULst,13.7275779,100.5730913,,,,,,,,,,,
164,http://www.bangmeshi.com/shop/tsukemen-jo/,つけ麺 城 （エカマイ）,ラーメン,Ekkamai,手軽,947 Sukhumvit Rd. ,エカマイ店：02-712-2671<br />アソーク店：02-042-4090,"エカマイ店：月-金11:30-24:00 (L.O.23:30),土10:30-23:00,日10:30-21:00<br />アソーク店：11:00-21:00(L.O.20:30)",,,https://goo.gl/maps/NYe3SyBSFy82,13.7275778,100.5672267,エカマイ駅そばの評判のつけ麺屋さん「TSUKEMEN JO（つけ麺城）」 | サクのバンコク生活日記,https://www.saku-bangkok.net/entry/2016/05/25/160000,バンコクで美味しいつけ麺屋さん発見！「つけ麺 城」＠エカマイ | BANGKOK GIRLS NOTE,https://www.bangkok-pukuko.com/entry/2016-01-25-220619,【つけ麺】　TSUKEMEN JO　城　at　エカマイ交差点 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52119462.html,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
165,,つけ麺 城 （アソーク）,ラーメン,Asok,手軽,"25/4 Soi 16, Sukhumvit Rd.",,,,,https://goo.gl/maps/CFP8kvVYEoP2,13.7275775,100.5672267,,,,,,,,,,,
166,http://www.bangmeshi.com/shop/hanjou/,繁盛,居酒屋,Phrom Phong,普通,"64 Soi 20, Sukhumvit Rd. ",02-663-7150,17:00-1:00 (L.O.24:30),VISA /MASTER /JCB,なし,https://goo.gl/maps/XnQge7pztDw,13.7308713,100.5616114,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
167,http://www.bangmeshi.com/shop/mos-burger/,モスバーガー（ターミナル21）,ファストフード,Asok,手軽,"Terminal21, LG Fl,oor SH-LG-023,024 2, 88  Soi 19, Sukhumvit Rd.",,,-,なし,https://goo.gl/maps/ygV5Cjmhq9o,13.7375479,100.5580364,【肉】　日系バーガー！　Premium Beef Burger at　Mos Burger | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51943658.html,,,,,,,"<a href=""""http://mos.jp/shop/foreign"""" target=""""_blank"""" rel=""""nofollow"""">http://mos.jp/shop/foreign</a>",,
168,,モスバーガー (Emporium),ファストフード,Phrom Phong,手軽,"L5, Foodhall, The Emporium Shopping Complex, 622 Sukhumvit Rd, Khwaeng Khlong Tan, Klongton, Krung Thep Maha Nakhon 10110",,,,,https://goo.gl/maps/h1JuYzzxjC12,13.73437,100.5710044,久しぶりにタイのモスバーガーを食べてみた！ | バンコクに一生住む？,https://bkk-issyou.net/mosburger-bkk,【肉】　日系バーガー！　Premium Beef Burger at　Mos Burger | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51943658.html,,,,,,,
169,http://www.bangmeshi.com/shop/the-iron-fairies/,The Iron Fairies,バー,Thong Lo,普通,"402 Soi Thonglor, Sukhumvit 55 Rd.","099-918-1600, 02-714-8875",18:00-2:00,,なし,https://goo.gl/maps/T8VsQJBi8zk,13.7333971,100.5803488,【おしゃれバー】　The Iron Fairies Bar　at　トンローSoi10 と12の間 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51998598.html,,,,,,,"<a href=""""www.theironfairies.com　"""" target=""""_blank"""" rel=""""nofollow"""">www.theironfairies.com　</a>",,
170,http://www.bangmeshi.com/shop/al-andalus-restaurant/,AL-Andalus,珍しいジャンル,Nana,普通,"87 Soi 5, Sukhumvit Rd.",089-488-5580,9:00-2:00,-,なし,https://goo.gl/maps/HgPFcNqWCLH2,13.7416312,100.5539609,,,,,,,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
171,http://www.bangmeshi.com/shop/hyde-seek-peek-a-boo/,HYDE & SEEK PEEK-A-BOO,ダイニング,Chit Lom,普通,"Ground Floor Groove at CentralWorld, Rama 1 Rd.",02-646-1099,11:00-24:00 (L.O.23:30),VISA / MASTER / JCB,なし,https://goo.gl/maps/qXo8QqdAL7w,13.7449811,100.5361433,,,,,,,,,"<a href=""""http://www.hydeandseek.com"""" target=""""_blank"""" rel=""""nofollow"""">http://www.hydeandseek.com</a>",,
172,http://www.bangmeshi.com/shop/25-degrees/,25 Degrees (Pullman Bangkok Hotel G),洋食,Silom,高め,"GF Pullman Bangkok Hotel, 188 Silom Rd. ",02-352-4192,24 時間,VISA / MASTER / AMEX,なし,https://goo.gl/maps/dappkgVu8to,13.7257861,100.5236984,【バンコク・ハンバーガー】「25 Degrees Bangkok」で期間限定ハンバーガーを食べてみました | 続・Weekender@Bangkok,https://weekenderbangkok.com/entry/2017/08/01/171526,【25 Degrees】（シーロム/ハンバーガー）のハンバーガーがオススメ！ | バンコクに一生住む？,https://bkk-issyou.net/25degrees,【バ】　ハンバーガー日記　25 Degrees at Pullman Bangkok Hotel G | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/51906521.html,,,"<a href=""""http://randblab.com/25degrees-bkk"""" target=""""_blank"""" rel=""""nofollow"""">http://randblab.com/25degrees-bkk</a>",,
173,http://www.bangmeshi.com/shop/new-york-style-steak-burger/,New York Style Steak & Burger,洋食,Phrom Phong,普通,"No.28 Soi 22, Sukhumvit Rd.",02-262-0920,月-金 11:30-23:00,土日 11:00-23:00,VISA / MASTER / JCB,https://goo.gl/maps/RsaSKgWRKLz,13.729967,100.5628123,バンコク最強のハンバーガー？【New York Style Steak & Burger】のハンバーガーが美味しかった！オススメです！ | バンコクに一生住む？,https://bkk-issyou.net/new-york-style-steak-burger,美味しいお肉のクラフトバーガーが食べたいなら「New York Style Steak & Burger」がオススメ！ | BANGKOK GIRLS NOTE,https://www.bangkok-pukuko.com/entry/2016-05-28-100000,【バ】 ハンバーガー日記　New York Style Steak & Burger　at　Sukhumvit Soi 22 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52143292.html,,,なし,"<a href=""""http://www.nysteakandburger.com"""" target=""""_blank"""" rel=""""nofollow"""">http://www.nysteakandburger.com</a>",
174,http://www.bangmeshi.com/shop/firehouse-pub-restaurant/,Firehouse,洋食,Nana,普通,"33/26 Soi 11, Sukhumvit Rd.","02-651-3643, 087-111-6316",11:30-24:00 (L.O.23:30),VISA / MASTER / AMEX / DINERS / UNIONPAY / JCB,なし,https://goo.gl/maps/TyQHcLFeWtv,13.7449027,100.555038,ナナにある【ファイアーハウス】のハンバーガーはボリューム満点でオススメ！ | バンコクに一生住む？,https://bkk-issyou.net/firehouse,【バ】　ハンバーガー日記　Fire House at Sukhumvit Soi 11 | サーヤのバンコクだらだら日記,http://sayabangkok.doorblog.jp/archives/52166742.html,【バンコク・ハンバーガー】消防署をイメージ！スクンビット・ソイ11「Firehouse Pub & Restaurant」 | 続・Weekender@Bangkok,https://weekenderbangkok.com/entry/2017/10/10/003927,,,"<a href="""""""" target=""""_blank"""" rel=""""nofollow""""></a>",,
